DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
449,20010219,    0,    0,
449,20010220,    0,    0,
449,20010221,    0,    0,
449,20010222,   33,    0,
449,20010223,   76,    0,
449,20010224,   37,  997,
449,20010225,   11,  997,
449,20010226,   45,    0,
449,20010227,    1,    0,
449,20010228,    9,    0,
449,20010301,    7,    0,
449,20010302,    1,    0,
449,20010303,    0,    0,
449,20010304,    0,    0,
449,20010305,    0,    0,
449,20010306,    0,    0,
449,20010307,   61,    0,
449,20010308,    1,    0,
449,20010309,   42,    0,
449,20010310,    7,    0,
449,20010311,    6,    0,
449,20010312,   57,    0,
449,20010313,   46,    0,
449,20010314,    2,    0,
449,20010315,    0,    0,
449,20010316,    2,    0,
449,20010317,    9,    0,
449,20010318,   28,    0,
449,20010319,   49,    0,
449,20010320,    3,    0,
449,20010321,    0,    0,
449,20010322,   58,    0,
449,20010323,   15,    0,
449,20010324,  174,    0,
449,20010325,    0,    0,
449,20010326,    0,    0,
449,20010327,    0,    0,
449,20010328,    2,    0,
449,20010329,   64,    0,
449,20010330,    2,    0,
449,20010331,    0,    0,
449,20010401,    0,    0,
449,20010402,    2,    0,
449,20010403,    1,    0,
449,20010404,   22,    0,
449,20010405,   27,    0,
449,20010406,  167,    0,
449,20010407,   35,    0,
449,20010408,   81,    0,
449,20010409,    3,    0,
449,20010410,   15,    0,
449,20010411,   11,    0,
449,20010412,    0,    0,
449,20010413,    5,    0,
449,20010414,    0,    0,
449,20010415,  115,    0,
449,20010416,   26,    0,
449,20010417,   24,    0,
449,20010418,   61,    0,
449,20010419,   42,    0,
449,20010420,   31,    0,
449,20010421,   18,    0,
449,20010422,    0,    0,
449,20010423,    0,    0,
449,20010424,    0,    0,
449,20010425,   52,    0,
449,20010426,   80,    0,
449,20010427,    4,    0,
449,20010428,   32,    0,
449,20010429,   11,    0,
449,20010430,    9,    0,
449,20010501,    7,    0,
449,20010502,    0,    0,
449,20010503,    3,    0,
449,20010504,   76,    0,
449,20010505,    0,    0,
449,20010506,    0,    0,
449,20010507,    0,    0,
449,20010508,    0,    0,
449,20010509,    0,    0,
449,20010510,    0,    0,
449,20010511,    0,    0,
449,20010512,    0,    0,
449,20010513,    0,    0,
449,20010514,    0,    0,
449,20010515,   18,    0,
449,20010516,   77,    0,
449,20010517,   19,    0,
449,20010518,   89,    0,
449,20010519,    0,    0,
449,20010520,    0,    0,
449,20010521,    0,    0,
449,20010522,    0,    0,
449,20010523,    0,    0,
449,20010524,    0,    0,
449,20010525,    0,    0,
449,20010526,    0,    0,
449,20010527,    0,    0,
449,20010528,    7,    0,
449,20010529,    0,    0,
449,20010530,    0,    0,
449,20010531,    0,    0,
449,20010601,    0,    0,
449,20010602,  123,    0,
449,20010603,   42,    0,
449,20010604,    8,    0,
449,20010605,    0,    0,
449,20010606,    1,    0,
449,20010607,    0,    0,
449,20010608,    0,    0,
449,20010609,    0,    0,
449,20010610,    0,    0,
449,20010611,   57,    0,
449,20010612,    0,    0,
449,20010613,    0,    0,
449,20010614,    0,    0,
449,20010615,   20,    0,
449,20010616,   47,    0,
449,20010617,  148,    0,
449,20010618,  141,    0,
449,20010619,    0,    0,
449,20010620,    0,    0,
449,20010621,    0,    0,
449,20010622,    0,    0,
449,20010623,    0,    0,
449,20010624,    0,    0,
449,20010625,    0,    0,
449,20010626,    0,    0,
449,20010627,   27,    0,
449,20010628,    0,    0,
449,20010629,    1,    0,
449,20010630,   44,    0,
449,20010701,    0,    0,
449,20010702,    0,    0,
449,20010703,    0,    0,
449,20010704,    0,    0,
449,20010705,    0,    0,
449,20010706,   25,    0,
449,20010707,   29,    0,
449,20010708,  184,    0,
449,20010709,  115,    0,
449,20010710,    0,    0,
449,20010711,   29,    0,
449,20010712,   22,    0,
449,20010713,   39,    0,
449,20010714,   59,    0,
449,20010715,    4,    0,
449,20010716,   41,    0,
449,20010717,    0,    0,
449,20010718,   96,    0,
449,20010719,   95,    0,
449,20010720,   81,    0,
449,20010721,    2,    0,
449,20010722,   24,    0,
449,20010723,    6,    0,
449,20010724,    0,    0,
449,20010725,    0,    0,
449,20010726,    0,    0,
449,20010727,    0,    0,
449,20010728,  107,    0,
449,20010729,    0,    0,
449,20010730,    0,    0,
449,20010731,    0,    0,
449,20010801,    0,    0,
449,20010802,    0,    0,
449,20010803,   20,    0,
449,20010804,    6,    0,
449,20010805,  397,    0,
449,20010806,    0,    0,
449,20010807,   69,    0,
449,20010808,  171,    0,
449,20010809,   76,    0,
449,20010810,  143,    0,
449,20010811,    0,    0,
449,20010812,   23,    0,
449,20010813,   44,    0,
449,20010814,    0,    0,
449,20010815,    0,    0,
449,20010816,    0,    0,
449,20010817,    0,    0,
449,20010818,    0,    0,
449,20010819,  218,    0,
449,20010820,   87,    0,
449,20010821,    1,    0,
449,20010822,    0,    0,
449,20010823,    0,    0,
449,20010824,    0,    0,
449,20010825,    0,    0,
449,20010826,    0,    0,
449,20010827,  172,    0,
449,20010828,    0,    0,
449,20010829,    0,    0,
449,20010830,    0,    0,
449,20010831,    7,    0,
449,20010901,  284,    0,
449,20010902,    3,    0,
449,20010903,  174,    0,
449,20010904,  241,    0,
449,20010905,  110,    0,
449,20010906,   71,    0,
449,20010907,   15,    0,
449,20010908,   37,    0,
449,20010909,  108,    0,
449,20010910,   83,    0,
449,20010911,   77,    0,
449,20010912,    6,    0,
449,20010913,  209,    0,
449,20010914,   64,    0,
449,20010915,   66,    0,
449,20010916,  173,    0,
449,20010917,  192,    0,
449,20010918,  118,    0,
449,20010919,  112,    0,
449,20010920,  577,    0,
449,20010921,  113,    0,
449,20010922,   10,    0,
449,20010923,   16,    0,
449,20010924,    0,    0,
449,20010925,    0,    0,
449,20010926,    0,    0,
449,20010927,   78,    0,
449,20010928,    2,    0,
449,20010929,    0,    0,
449,20010930,   66,    0,
449,20011001,   32,    0,
449,20011002,   49,    0,
449,20011003,   54,    0,
449,20011004,    0,    0,
449,20011005,    0,    0,
449,20011006,    0,    0,
449,20011007,   25,    0,
449,20011008,   13,    0,
449,20011009,    9,    0,
449,20011010,   12,    0,
449,20011011,    9,    0,
449,20011012,    0,    0,
449,20011013,    0,    0,
449,20011014,    0,    0,
449,20011015,   18,    0,
449,20011016,    2,    0,
449,20011017,    0,    0,
449,20011018,    0,    0,
449,20011019,   17,    0,
449,20011020,    0,    0,
449,20011021,   10,    0,
449,20011022,   16,    0,
449,20011023,   17,    0,
449,20011024,   46,    0,
449,20011025,   34,    0,
449,20011026,    1,    0,
449,20011027,   43,    0,
449,20011028,   12,    0,
449,20011029,    0,    0,
449,20011030,    0,    0,
449,20011031,   25,    0,
449,20011101,   13,    0,
449,20011102,    1,    0,
449,20011103,    0,    0,
449,20011104,    1,    0,
449,20011105,    2,    0,
449,20011106,   32,    0,
449,20011107,   33,    0,
449,20011108,  164,    0,
449,20011109,  102,    0,
449,20011110,    4,    0,
449,20011111,    3,    0,
449,20011112,    1,    0,
449,20011113,   56,    0,
449,20011114,  116,    0,
449,20011115,    2,    0,
449,20011116,    0,    0,
449,20011117,    1,    0,
449,20011118,    0,    0,
449,20011119,    2,    0,
449,20011120,    4,    0,
449,20011121,    2,    0,
449,20011122,   69,    0,
449,20011123,   40,    0,
449,20011124,   56,    0,
449,20011125,    9,    0,
449,20011126,   90,    0,
449,20011127,    1,    0,
449,20011128,   59,    0,
449,20011129,    5,    0,
449,20011130,  203,    0,
449,20011201,  117,    0,
449,20011202,   10,    0,
449,20011203,   21,    0,
449,20011204,   49,    0,
449,20011205,    7,    0,
449,20011206,   33,    0,
449,20011207,    3,    0,
449,20011208,    0,    0,
449,20011209,    0,    0,
449,20011210,    0,    0,
449,20011211,    0,    0,
449,20011212,    0,    0,
449,20011213,    0,    0,
449,20011214,    0,    0,
449,20011215,    0,    0,
449,20011216,    4,    0,
449,20011217,    9,    0,
449,20011218,    1,    0,
449,20011219,   12,    0,
449,20011220,   42,    0,
449,20011221,   23,    0,
449,20011222,  169,    0,
449,20011223,   13,  997,
449,20011224,   52,    0,
449,20011225,   72,    0,
449,20011226,   59,    0,
449,20011227,   39,    0,
449,20011228,  102,    0,
449,20011229,   46,    0,
449,20011230,   36,  997,
449,20011231,   42,    1,
449,20020101,   15,  997,
449,20020102,    0,  997,
449,20020103,    0,  997,
449,20020104,    0,  997,
449,20020105,    0,  997,
449,20020106,    1,  997,
449,20020107,    2,    0,
449,20020108,    0,    0,
449,20020109,    0,    0,
449,20020110,    0,    0,
449,20020111,   11,    0,
449,20020112,   20,    0,
449,20020113,    4,    0,
449,20020114,    0,    0,
449,20020115,   23,    0,
449,20020116,   82,    0,
449,20020117,    1,    0,
449,20020118,   47,    0,
449,20020119,   28,    0,
449,20020120,    0,    0,
449,20020121,   71,    0,
449,20020122,    1,    0,
449,20020123,   12,    0,
449,20020124,   76,    0,
449,20020125,   14,    0,
449,20020126,   45,    0,
449,20020127,  222,    0,
449,20020128,   28,    0,
449,20020129,   15,    0,
449,20020130,    0,    0,
449,20020131,   32,    0,
449,20020201,    2,    0,
449,20020202,    0,    0,
449,20020203,    0,    0,
449,20020204,    6,    0,
449,20020205,  189,    0,
449,20020206,   31,    0,
449,20020207,    9,    0,
449,20020208,   63,    0,
449,20020209,    8,    0,
449,20020210,   29,    0,
449,20020211,   90,    0,
449,20020212,   45,    0,
449,20020213,    5,    0,
449,20020214,    0,    0,
449,20020215,    0,    0,
449,20020216,    0,    0,
449,20020217,    0,    0,
449,20020218,   12,    0,
449,20020219,   20,    0,
449,20020220,  141,    0,
449,20020221,   57,    0,
449,20020222,  128,    0,
449,20020223,   16,    0,
449,20020224,   53,    0,
449,20020225,   62,    0,
449,20020226,  301,    0,
449,20020227,    5,    0,
449,20020228,    7,    0,
449,20020301,  120,    0,
449,20020302,    1,    0,
449,20020303,   14,    0,
449,20020304,    0,    0,
449,20020305,    0,    0,
449,20020306,    0,    0,
449,20020307,   30,    0,
449,20020308,    0,    0,
449,20020309,    6,    0,
449,20020310,    0,    0,
449,20020311,    0,    0,
449,20020312,    0,    0,
449,20020313,   42,    0,
449,20020314,   11,    0,
449,20020315,    3,    0,
449,20020316,    0,    0,
449,20020317,    0,    0,
449,20020318,   51,    0,
449,20020319,  107,    0,
449,20020320,   43,    0,
449,20020321,   54,    0,
449,20020322,   21,    0,
449,20020323,    0,    0,
449,20020324,    0,    0,
449,20020325,    0,    0,
449,20020326,    0,    0,
449,20020327,    0,    0,
449,20020328,    0,    0,
449,20020329,    0,    0,
449,20020330,    0,    0,
449,20020331,    0,    0,
449,20020401,    0,    0,
449,20020402,    0,    0,
449,20020403,    0,    0,
449,20020404,    0,    0,
449,20020405,    0,    0,
449,20020406,    0,    0,
449,20020407,    0,    0,
449,20020408,    0,    0,
449,20020409,    0,    0,
449,20020410,    2,    0,
449,20020411,    0,    0,
449,20020412,    0,    0,
449,20020413,    0,    0,
449,20020414,   15,    0,
449,20020415,   51,    0,
449,20020416,   62,    0,
449,20020417,    2,    0,
449,20020418,    0,    0,
449,20020419,    7,    0,
449,20020420,   25,    0,
449,20020421,    0,    0,
449,20020422,    0,    0,
449,20020423,    0,    0,
449,20020424,    0,    0,
449,20020425,    0,    0,
449,20020426,    0,    0,
449,20020427,  134,    0,
449,20020428,   88,    0,
449,20020429,   61,    0,
449,20020430,   56,    0,
449,20020501,   83,    0,
449,20020502,   15,    0,
449,20020503,    3,    0,
449,20020504,    0,    0,
449,20020505,    0,    0,
449,20020506,   26,    0,
449,20020507,    0,    0,
449,20020508,    0,    0,
449,20020509,    0,    0,
449,20020510,    0,    0,
449,20020511,    0,    0,
449,20020512,    0,    0,
449,20020513,    0,    0,
449,20020514,   18,    0,
449,20020515,   24,    0,
449,20020516,    0,    0,
449,20020517,    0,    0,
449,20020518,    4,    0,
449,20020519,    1,    0,
449,20020520,    0,    0,
449,20020521,    0,    0,
449,20020522,   49,    0,
449,20020523,   13,    0,
449,20020524,    0,    0,
449,20020525,   44,    0,
449,20020526,    1,    0,
449,20020527,   70,    0,
449,20020528,    5,    0,
449,20020529,    4,    0,
449,20020530,   13,    0,
449,20020531,    0,    0,
449,20020601,    0,    0,
449,20020602,    0,    0,
449,20020603,    0,    0,
449,20020604,   68,    0,
449,20020605,  173,    0,
449,20020606,    6,    0,
449,20020607,    1,    0,
449,20020608,    3,    0,
449,20020609,    0,    0,
449,20020610,   59,    0,
449,20020611,   16,    0,
449,20020612,  164,    0,
449,20020613,   13,    0,
449,20020614,    7,    0,
449,20020615,   75,    0,
449,20020616,   32,    0,
449,20020617,    0,    0,
449,20020618,    0,    0,
449,20020619,    2,    0,
449,20020620,   72,    0,
449,20020621,   31,    0,
449,20020622,    0,    0,
449,20020623,   17,    0,
449,20020624,    0,    0,
449,20020625,    0,    0,
449,20020626,    0,    0,
449,20020627,    0,    0,
449,20020628,    0,    0,
449,20020629,    5,    0,
449,20020630,    0,    0,
449,20020701,   52,    0,
449,20020702,   50,    0,
449,20020703,   97,    0,
449,20020704,   98,    0,
449,20020705,    0,    0,
449,20020706,   41,    0,
449,20020707,   12,    0,
449,20020708,    0,    0,
449,20020709,    1,    0,
449,20020710,   76,    0,
449,20020711,    0,    0,
449,20020712,   63,    0,
449,20020713,   38,    0,
449,20020714,   11,    0,
449,20020715,    0,    0,
449,20020716,    0,    0,
449,20020717,    0,    0,
449,20020718,    0,    0,
449,20020719,    0,    0,
449,20020720,    0,    0,
449,20020721,   68,    0,
449,20020722,   38,    0,
449,20020723,    0,    0,
449,20020724,   50,    0,
449,20020725,  104,    0,
449,20020726,   13,    0,
449,20020727,    0,    0,
449,20020728,    0,    0,
449,20020729,    0,    0,
449,20020730,    0,    0,
449,20020731,   13,    0,
449,20020801,  125,    0,
449,20020802,   26,    0,
449,20020803,    2,    0,
449,20020804,   77,    0,
449,20020805,   89,    0,
449,20020806,  358,    0,
449,20020807,   51,    0,
449,20020808,    0,    0,
449,20020809,  168,    0,
449,20020810,   19,    0,
449,20020811,   78,    0,
449,20020812,    0,    0,
449,20020813,    2,    0,
449,20020814,    0,    0,
449,20020815,    0,    0,
449,20020816,    0,    0,
449,20020817,    0,    0,
449,20020818,    0,    0,
449,20020819,   58,    0,
449,20020820,  173,    0,
449,20020821,  132,    0,
449,20020822,   32,    0,
449,20020823,    0,    0,
449,20020824,   27,    0,
449,20020825,  357,    0,
449,20020826,    0,    0,
449,20020827,    0,    0,
449,20020828,    0,    0,
449,20020829,    0,    0,
449,20020830,    0,    0,
449,20020831,    6,    0,
449,20020901,    0,    0,
449,20020902,    0,    0,
449,20020903,    0,    0,
449,20020904,   37,    0,
449,20020905,    0,    0,
449,20020906,    0,    0,
449,20020907,    5,    0,
449,20020908,   97,    0,
449,20020909,   68,    0,
449,20020910,    0,    0,
449,20020911,    3,    0,
449,20020912,    0,    0,
449,20020913,    0,    0,
449,20020914,    0,    0,
449,20020915,    2,    0,
449,20020916,    1,    0,
449,20020917,    0,    0,
449,20020918,    1,    0,
449,20020919,    0,    0,
449,20020920,    0,    0,
449,20020921,    8,    0,
449,20020922,  141,    0,
449,20020923,   95,    0,
449,20020924,    0,    0,
449,20020925,  135,    0,
449,20020926,   69,    0,
449,20020927,   16,    0,
449,20020928,    2,    0,
449,20020929,    0,    0,
449,20020930,    0,    0,
449,20021001,    0,    0,
449,20021002,    0,    0,
449,20021003,    3,    0,
449,20021004,   31,    0,
449,20021005,    1,    0,
449,20021006,   65,    0,
449,20021007,   19,    0,
449,20021008,   59,    0,
449,20021009,    0,    0,
449,20021010,    0,    0,
449,20021011,    0,    0,
449,20021012,    0,    0,
449,20021013,   20,    0,
449,20021014,   35,    0,
449,20021015,   71,    0,
449,20021016,    2,    0,
449,20021017,   16,    0,
449,20021018,    9,    0,
449,20021019,  127,    0,
449,20021020,   64,    0,
449,20021021,   19,    0,
449,20021022,    6,    0,
449,20021023,   50,    0,
449,20021024,    6,    0,
449,20021025,    1,    0,
449,20021026,   57,    0,
449,20021027,   57,    0,
449,20021028,   53,    0,
449,20021029,    0,    0,
449,20021030,   34,    0,
449,20021031,    3,    0,
449,20021101,    1,    0,
449,20021102,   51,    0,
449,20021103,  153,    0,
449,20021104,   17,    0,
449,20021105,   50,    0,
449,20021106,    1,    0,
449,20021107,  197,    0,
449,20021108,  144,    0,
449,20021109,  207,    0,
449,20021110,    4,    0,
449,20021111,   46,    0,
449,20021112,    2,    0,
449,20021113,   26,    0,
449,20021114,   45,    0,
